tiempo_s,amplitud
0.06188889,0.29489700
0.06194444,0.32577715
0.06200000,0.35620534
0.06205556,0.38609125
0.06211111,0.41535248
0.06216667,0.44391560
0.06222222,0.47171702
0.06227778,0.49870383
0.06233333,0.52483443
0.06238889,0.55007908
0.06244444,0.57442022
0.06250000,0.59785276
0.06255556,0.62038408
0.06261111,0.64203395
0.06266667,0.66283432
0.06272222,0.68282887
0.06277778,0.70207246
0.06283333,0.72063046
0.06288889,0.73857789
0.06294444,0.75599848
0.06300000,0.77298356
0.06305556,0.78963090
0.06311111,0.80604344
0.06316667,0.82232792
0.06322222,0.83859348
0.06327778,0.85495017
0.06333333,0.87150751
0.06338889,0.88837297
0.06344444,0.90565042
0.06350000,0.92343876
0.06355556,0.94183039
0.06361111,0.96090988
0.06366667,0.98075266
0.06372222,1.00142379
0.06377778,1.02297685
0.06383333,1.04545296
0.06388889,1.06887987
0.06394444,1.09327126
0.06400000,1.11862615
0.06405556,1.14492848
0.06411111,1.17214684
0.06416667,1.20023438
0.06422222,1.22912886
0.06427778,1.25875293
0.06433333,1.28901455
0.06438889,1.31980752
0.06444444,1.35101228
0.06450000,1.38249677
0.06455556,1.41411747
0.06461111,1.44572063
0.06466667,1.47714352
0.06472222,1.50821587
0.06477778,1.53876138
0.06483333,1.56859934
0.06488889,1.59754626
0.06494444,1.62541759
0.06500000,1.65202948
0.06505556,1.67720054
0.06511111,1.70075357
0.06516667,1.72251729
0.06522222,1.74232803
0.06527778,1.76003139
0.06533333,1.77548373
0.06538889,1.78855367
0.06544444,1.79912342
0.06550000,1.80709000
0.06555556,1.81236635
0.06561111,1.81488225
0.06566667,1.81458508
0.06572222,1.81144048
0.06577778,1.80543275
0.06583333,1.79656512
0.06588889,1.78485985
0.06594444,1.77035806
0.06600000,1.75311952
0.06605556,1.73322212
0.06611111,1.71076124
0.06616667,1.68584894
0.06622222,1.65861297
0.06627778,1.62919567
0.06633333,1.59775264
0.06638889,1.56445142
0.06644444,1.52946990
0.06650000,1.49299479
0.06655556,1.45521987
0.06661111,1.41634425
0.06666667,1.37657059
0.06672222,1.33610328
0.06677778,1.29514655
0.06683333,1.25390272
0.06688889,1.21257033
0.06694444,1.17134244
0.06700000,1.13040494
0.06705556,1.08993490
0.06711111,1.05009913
0.06716667,1.01105275
0.06722222,0.97293792
0.06727778,0.93588272
0.06733333,0.90000019
0.06738889,0.86538750
0.06744444,0.83212528
0.06750000,0.80027719
0.06755556,0.76988958
0.06761111,0.74099138
0.06766667,0.71359419
0.06772222,0.68769247
0.06777778,0.66326399
0.06783333,0.64027038
0.06788889,0.61865789
0.06794444,0.59835828
0.06800000,0.57928985
0.06805556,0.56135861
0.06811111,0.54445954
0.06816667,0.52847802
0.06822222,0.51329123
0.06827778,0.49876974
0.06833333,0.48477909
0.06838889,0.47118139
0.06844444,0.45783697
0.06850000,0.44460603
0.06855556,0.43135026
0.06861111,0.41793439
0.06866667,0.40422777
0.06872222,0.39010575
0.06877778,0.37545114
0.06883333,0.36015542
0.06888889,0.34411989
0.06894444,0.32725674
0.06900000,0.30948991
0.06905556,0.29075583
0.06911111,0.27100405
0.06916667,0.25019762
0.06922222,0.22831340
0.06927778,0.20534214
0.06933333,0.18128843
0.06938889,0.15617050
0.06944444,0.13001979
0.06950000,0.10288044
0.06955556,0.07480862
0.06961111,0.04587170
0.06966667,0.01614726
0.06972222,-0.01427788
0.06977778,-0.04530893
0.06983333,-0.07684433
0.06988889,-0.10877707
0.06994444,-0.14099613
0.07000000,-0.17338784
0.07005556,-0.20583738
0.07011111,-0.23823022
0.07016667,-0.27045359
0.07022222,-0.30239786
0.07027778,-0.33395794
0.07033333,-0.36503459
0.07038889,-0.39553566
0.07044444,-0.42537724
0.07050000,-0.45448469
0.07055556,-0.48279356
0.07061111,-0.51025042
0.07066667,-0.53681348
0.07072222,-0.56245311
0.07077778,-0.58715222
0.07083333,-0.61090644
0.07088889,-0.63372418
0.07094444,-0.65562650
0.07100000,-0.67664686
0.07105556,-0.69683064
0.07111111,-0.71623460
0.07116667,-0.73492613
0.07122222,-0.75298238
0.07127778,-0.77048927
0.07133333,-0.78754037
0.07138889,-0.80423568
0.07144444,-0.82068034
0.07150000,-0.83698319
0.07155556,-0.85325541
0.07161111,-0.86960895
0.07166667,-0.88615507
0.07172222,-0.90300276
0.07177778,-0.92025728
0.07183333,-0.93801863
0.07188889,-0.95638013
0.07194444,-0.97542699
0.07200000,-0.99523504
0.07205556,-1.01586948
0.07211111,-1.03738380
0.07216667,-1.05981875
0.07222222,-1.08320151
0.07227778,-1.10754495
0.07233333,-1.13284708
0.07238889,-1.15909062
0.07244444,-1.18624282
0.07250000,-1.21425529
0.07255556,-1.24306422
0.07261111,-1.27259057
0.07266667,-1.30274052
0.07272222,-1.33340615
0.07277778,-1.36446612
0.07283333,-1.39578668
0.07288889,-1.42722271
0.07294444,-1.45861892
0.07300000,-1.48981121
0.07305556,-1.52062810
0.07311111,-1.55089226
0.07316667,-1.58042218
0.07322222,-1.60903377
0.07327778,-1.63654218
0.07333333,-1.66276348
0.07338889,-1.68751648
0.07344444,-1.71062447
0.07350000,-1.73191692
0.07355556,-1.75123123
0.07361111,-1.76841429
0.07366667,-1.78332404
0.07372222,-1.79583093
0.07377778,-1.80581923
0.07383333,-1.81318824
0.07388889,-1.81785337
0.07394444,-1.81974702
0.07400000,-1.81881936
0.07405556,-1.81503889
0.07411111,-1.80839289
0.07416667,-1.79888759
0.07422222,-1.78654824
0.07427778,-1.77141899
0.07433333,-1.75356252
0.07438889,-1.73305958
0.07444444,-1.71000828
0.07450000,-1.68452329
0.07455556,-1.65673474
0.07461111,-1.62678719
0.07466667,-1.59483824
0.07472222,-1.56105713
0.07477778,-1.52562327
0.07483333,-1.48872455
0.07488889,-1.45055567
0.07494444,-1.41131637
0.07500000,-1.37120967
0.07505556,-1.33043998
0.07511111,-1.28921131
0.07516667,-1.24772546
0.07522222,-1.20618021
0.07527778,-1.16476761
0.07533333,-1.12367229
0.07538889,-1.08306991
0.07544444,-1.04312565
0.07550000,-1.00399287
0.07555556,-0.96581184
0.07561111,-0.92870870
0.07566667,-0.89279445
0.07572222,-0.85816422
0.07577778,-0.82489663
0.07583333,-0.79305334
0.07588889,-0.76267880
0.07594444,-0.73380015
0.07600000,-0.70642732
0.07605556,-0.68055329
0.07611111,-0.65615450
0.07616667,-0.63319151
0.07622222,-0.61160970
0.07627778,-0.59134021
0.07633333,-0.57230098
0.07638889,-0.55439791
0.07644444,-0.53752618
0.07650000,-0.52157158
0.07655556,-0.50641202
0.07661111,-0.49191903
0.07666667,-0.47795935
0.07672222,-0.46439653
0.07677778,-0.45109255
0.07683333,-0.43790944
0.07688889,-0.42471090
0.07694444,-0.41136378
0.07700000,-0.39773966
0.07705556,-0.38371622
0.07711111,-0.36917860
0.07716667,-0.35402062
0.07722222,-0.33814591
0.07727778,-0.32146890
0.07733333,-0.30391569
0.07738889,-0.28542472
0.07744444,-0.26594737
0.07750000,-0.24544836
0.07755556,-0.22390597
0.07761111,-0.20131212
0.07766667,-0.17767234
0.07772222,-0.15300544
0.07777778,-0.12734320
0.07783333,-0.10072977
0.07788889,-0.07322101
0.07794444,-0.04488365
0.07800000,-0.01579436
0.07805556,0.01396133
0.07811111,0.04429015
0.07816667,0.07509235
0.07822222,0.10626303
0.07827778,0.13769344
0.07833333,0.16927246
0.07838889,0.20088793
0.07844444,0.23242816
0.07850000,0.26378328
0.07855556,0.29484666
0.07861111,0.32551621
0.07866667,0.35569567
0.07872222,0.38529581
0.07877778,0.41423552
0.07883333,0.44244285
0.07888889,0.46985582
0.07894444,0.49642325
0.07900000,0.52210536
0.07905556,0.54687422
0.07911111,0.57071413
0.07916667,0.59362178
0.07922222,0.61560624
0.07927778,0.63668887
0.07933333,0.65690305
0.07938889,0.67629366
0.07944444,0.69491658
0.07950000,0.71283793
0.07955556,0.73013320
0.07961111,0.74688630
0.07966667,0.76318844
0.07972222,0.77913697
0.07977778,0.79483406
0.07983333,0.81038541
0.07988889,0.82589878
0.07994444,0.84148261
0.08000000,0.85724450
0.08005556,0.87328979
0.08011111,0.88972004
0.08016667,0.90663163
0.08022222,0.92411439
0.08027778,0.94225020
0.08033333,0.96111180
0.08038889,0.98076161
0.08044444,1.00125064
0.08050000,1.02261760
0.08055556,1.04488803
0.08061111,1.06807369
0.08066667,1.09217198
0.08072222,1.11716560
0.08077778,1.14302232
0.08083333,1.16969496
0.08088889,1.19712148
0.08094444,1.22522528
0.08100000,1.25391564
0.08105556,1.28308833
0.08111111,1.31262638
0.08116667,1.34240098
0.08122222,1.37227252
0.08127778,1.40209179
0.08133333,1.43170125
0.08138889,1.46093646
0.08144444,1.48962751
0.08150000,1.51760064
0.08155556,1.54467983
0.08161111,1.57068845
0.08166667,1.59545097
0.08172222,1.61879463
0.08177778,1.64055113
0.08183333,1.66055830
0.08188889,1.67866164
0.08194444,1.69471595
0.08200000,1.70858672
0.08205556,1.72015152
0.08211111,1.72930129
0.08216667,1.73594142
0.08222222,1.73999278
0.08227778,1.74139258
0.08233333,1.74009506
0.08238889,1.73607201
0.08244444,1.72931316
0.08250000,1.71982638
0.08255556,1.70763767
0.08261111,1.69279102
0.08266667,1.67534810
0.08272222,1.65538773
0.08277778,1.63300524
0.08283333,1.60831162
0.08288889,1.58143255
0.08294444,1.55250730
0.08300000,1.52168746
0.08305556,1.48913559
0.08311111,1.45502376
0.08316667,1.41953198
0.08322222,1.38284658
0.08327778,1.34515854
0.08333333,1.30666176
0.08338889,1.26755131
0.08344444,1.22802174
0.08350000,1.18826528
0.08355556,1.14847021
0.08361111,1.10881919
0.08366667,1.06948766
0.08372222,1.03064242
0.08377778,0.99244013
0.08383333,0.95502612
0.08388889,0.91853317
0.08394444,0.88308050
0.08400000,0.84877288
0.08405556,0.81569994
0.08411111,0.78393552
0.08416667,0.75353734
0.08422222,0.72454674
0.08427778,0.69698860
0.08433333,0.67087144
0.08438889,0.64618770
0.08444444,0.62291416
0.08450000,0.60101251
0.08455556,0.58043011
0.08461111,0.56110086
0.08466667,0.54294617
0.08472222,0.52587613
0.08477778,0.50979068
0.08483333,0.49458099
0.08488889,0.48013080
0.08494444,0.46631788
0.08500000,0.45301556
0.08505556,0.44009423
0.08511111,0.42742287
0.08516667,0.41487059
0.08522222,0.40230814
0.08527778,0.38960938
0.08533333,0.37665265
0.08538889,0.36332219
0.08544444,0.34950934
0.08550000,0.33511370
0.08555556,0.32004422
0.08561111,0.30422010
0.08566667,0.28757161
0.08572222,0.27004075
0.08577778,0.25158176
0.08583333,0.23216148
0.08588889,0.21175963
0.08594444,0.19036881
0.08600000,0.16799445
0.08605556,0.14465455
0.08611111,0.12037936
0.08616667,0.09521076
0.08622222,0.06920170
0.08627778,0.04241534
0.08633333,0.01492421
0.08638889,-0.01319081
0.08644444,-0.04184162
0.08650000,-0.07093400
0.08655556,-0.10036890
0.08661111,-0.13004373
0.08666667,-0.15985365
0.08672222,-0.18969293
0.08677778,-0.21945628
0.08683333,-0.24904018
0.08688889,-0.27834420
0.08694444,-0.30727223
0.08700000,-0.33573371
0.08705556,-0.36364471
0.08711111,-0.39092899
0.08716667,-0.41751897
0.08722222,-0.44335650
0.08727778,-0.46839362
0.08733333,-0.49259311
0.08738889,-0.51592896
0.08744444,-0.53838669
0.08750000,-0.55996347
0.08755556,-0.58066817
0.08761111,-0.60052123
0.08766667,-0.61955438
0.08772222,-0.63781024
0.08777778,-0.65534174
0.08783333,-0.67221144
0.08788889,-0.68849075
0.08794444,-0.70425897
0.08800000,-0.71960228
0.08805556,-0.73461261
0.08811111,-0.74938645
0.08816667,-0.76402356
0.08822222,-0.77862566
0.08827778,-0.79329508
0.08833333,-0.80813336
0.08838889,-0.82323988
0.08844444,-0.83871047
0.08850000,-0.85463608
0.08855556,-0.87110144
0.08861111,-0.88818384
0.08866667,-0.90595195
0.08872222,-0.92446468
0.08877778,-0.94377023
0.08883333,-0.96390520
0.08888889,-0.98489381
0.08894444,-1.00674725
0.08900000,-1.02946325
0.08905556,-1.05302564
0.08911111,-1.07740424
0.08916667,-1.10255475
0.08922222,-1.12841888
0.08927778,-1.15492463
0.08933333,-1.18198670
0.08938889,-1.20950706
0.08944444,-1.23737565
0.08950000,-1.26547125
0.08955556,-1.29366248
0.08961111,-1.32180887
0.08966667,-1.34976209
0.08972222,-1.37736727
0.08977778,-1.40446440
0.08983333,-1.43088977
0.08988889,-1.45647753
0.08994444,-1.48106121
0.09000000,-1.50447534
0.09005556,-1.52655701
0.09011111,-1.54714750
0.09016667,-1.56609375
0.09022222,-1.58324998
0.09027778,-1.59847904
0.09033333,-1.61165385
0.09038889,-1.62265867
0.09044444,-1.63139029
0.09050000,-1.63775909
0.09055556,-1.64169002
0.09061111,-1.64312337
0.09066667,-1.64201544
0.09072222,-1.63833907
0.09077778,-1.63208398
0.09083333,-1.62325695
0.09088889,-1.61188188
0.09094444,-1.59799959
0.09100000,-1.58166758
0.09105556,-1.56295955
0.09111111,-1.54196473
0.09116667,-1.51878719
0.09122222,-1.49354485
0.09127778,-1.46636850
0.09133333,-1.43740058
0.09138889,-1.40679394
0.09144444,-1.37471042
0.09150000,-1.34131943
0.09155556,-1.30679641
0.09161111,-1.27132125
0.09166667,-1.23507667
0.09172222,-1.19824655
0.09177778,-1.16101437
0.09183333,-1.12356149
0.09188889,-1.08606563
0.09194444,-1.04869925
0.09200000,-1.01162811
0.09205556,-0.97500985
0.09211111,-0.93899262
0.09216667,-0.90371392
0.09222222,-0.86929947
0.09227778,-0.83586224
0.09233333,-0.80350157
0.09238889,-0.77230256
0.09244444,-0.74233541
0.09250000,-0.71365512
0.09255556,-0.68630122
0.09261111,-0.66029768
0.09266667,-0.63565301
0.09272222,-0.61236051
0.09277778,-0.59039863
0.09283333,-0.56973156
0.09288889,-0.55030986
0.09294444,-0.53207132
0.09300000,-0.51494189
0.09305556,-0.49883669
0.09311111,-0.48366123
0.09316667,-0.46931260
0.09322222,-0.45568078
0.09327778,-0.44265007
0.09333333,-0.43010041
0.09338889,-0.41790890
0.09344444,-0.40595123
0.09350000,-0.39410311
0.09355556,-0.38224172
0.09361111,-0.37024709
0.09366667,-0.35800344
0.09372222,-0.34540050
0.09377778,-0.33233463
0.09383333,-0.31871001
0.09388889,-0.30443961
0.09394444,-0.28944605
0.09400000,-0.27366246
0.09405556,-0.25703302
0.09411111,-0.23951353
0.09416667,-0.22107178
0.09422222,-0.20168771
0.09427778,-0.18135356
0.09433333,-0.16007376
0.09438889,-0.13786473
0.09444444,-0.11475452
0.09450000,-0.09078235
0.09455556,-0.06599798
0.09461111,-0.04046096
0.09466667,-0.01423983
0.09472222,0.01258886
0.09477778,0.03994157
0.09483333,0.06772889
0.09488889,0.09585670
0.09494444,0.12422738
0.09500000,0.15274111
0.09505556,0.18129709
0.09511111,0.20979487
0.09516667,0.23813558
0.09522222,0.26622321
0.09527778,0.29396576
0.09533333,0.32127647
0.09538889,0.34807481
0.09544444,0.37428756
0.09550000,0.39984966
0.09555556,0.42470505
0.09561111,0.44880733
0.09566667,0.47212039
0.09572222,0.49461876
0.09577778,0.51628801
0.09583333,0.53712487
0.09588889,0.55713728
0.09594444,0.57634428
0.09600000,0.59477576
0.09605556,0.61247207
0.09611111,0.62948354
0.09616667,0.64586979
0.09622222,0.66169897
0.09627778,0.67704693
0.09633333,0.69199619
0.09638889,0.70663491
0.09644444,0.72105572
0.09650000,0.73535450
0.09655556,0.74962915
0.09661111,0.76397824
0.09666667,0.77849972
0.09672222,0.79328956
0.09677778,0.80844044
0.09683333,0.82404042
0.09688889,0.84017171
0.09694444,0.85690943
0.09700000,0.87432044
0.09705556,0.89246233
0.09711111,0.91138237
0.09716667,0.93111672
0.09722222,0.95168962
0.09727778,0.97311275
0.09733333,0.99538477
0.09738889,1.01849097
0.09744444,1.04240300
0.09750000,1.06707884
0.09755556,1.09246290
0.09761111,1.11848620
0.09766667,1.14506683
0.09772222,1.17211041
0.09777778,1.19951079
0.09783333,1.22715088
0.09788889,1.25490354
0.09794444,1.28263266
0.09800000,1.31019433
0.09805556,1.33743809
0.09811111,1.36420825
0.09816667,1.39034536
0.09822222,1.41568763
0.09827778,1.44007246
0.09833333,1.46333799
0.09838889,1.48532463
0.09844444,1.50587660
0.09850000,1.52484348
0.09855556,1.54208163
0.09861111,1.55745567
0.09866667,1.57083983
0.09872222,1.58211919
0.09877778,1.59119088
0.09883333,1.59796514
0.09888889,1.60236627
0.09894444,1.60433345
0.09900000,1.60382139
0.09905556,1.60080087
0.09911111,1.59525914
0.09916667,1.58720007
0.09922222,1.57664428
0.09927778,1.56362897
0.09933333,1.54820771
0.09938889,1.53044997
0.09944444,1.51044056
0.09950000,1.48827893
0.09955556,1.46407823
0.09961111,1.43796441
0.09966667,1.41007501
0.09972222,1.38055797
0.09977778,1.34957032
0.09983333,1.31727669
0.09988889,1.28384792
0.09994444,1.24945943
0.10000000,1.21428971
0.10005556,1.17851868
0.10011111,1.14232606
0.10016667,1.10588984
0.10022222,1.06938462
0.10027778,1.03298014
0.10033333,0.99683977
0.10038889,0.96111910
0.10044444,0.92596465
0.10050000,0.89151263
0.10055556,0.85788784
0.10061111,0.82520269
0.10066667,0.79355630
0.10072222,0.76303387
0.10077778,0.73370604
0.10083333,0.70562849
0.10088889,0.67884171
0.10094444,0.65337086
0.10100000,0.62922584
0.10105556,0.60640150
0.10111111,0.58487800
0.10116667,0.56462129
0.10122222,0.54558382
0.10127778,0.52770527
0.10133333,0.51091346
0.10138889,0.49512541
0.10144444,0.48024843
0.10150000,0.46618134
0.10155556,0.45281574
0.10161111,0.44003739
0.10166667,0.42772760
0.10172222,0.41576461
0.10177778,0.40402510
0.10183333,0.39238556
0.10188889,0.38072378
0.10194444,0.36892018
0.10200000,0.35685918
0.10205556,0.34443050
0.10211111,0.33153033
0.10216667,0.31806250
0.10222222,0.30393942
0.10227778,0.28908307
0.10233333,0.27342576
0.10238889,0.25691077
0.10244444,0.23949291
0.10250000,0.22113888
0.10255556,0.20182755
0.10261111,0.18155001
0.10266667,0.16030959
0.10272222,0.13812162
0.10277778,0.11501312
0.10283333,0.09102236
0.10288889,0.06619822
0.10294444,0.04059951
0.10300000,0.01429415
0.10305556,-0.01264179
0.10311111,-0.04012510
0.10316667,-0.06806652
0.10322222,-0.09637194
0.10327778,-0.12494356
0.10333333,-0.15368122
0.10338889,-0.18248361
0.10344444,-0.21124963
0.10350000,-0.23987959
0.10355556,-0.26827653
0.10361111,-0.29634741
0.10366667,-0.32400429
0.10372222,-0.35116541
0.10377778,-0.37775623
0.10383333,-0.40371037
0.10388889,-0.42897042
0.10394444,-0.45348864
0.10400000,-0.47722760
0.10405556,-0.50016063
0.10411111,-0.52227215
0.10416667,-0.54355784
0.10422222,-0.56402475
0.10427778,-0.58369117
0.10433333,-0.60258642
0.10438889,-0.62075047
0.10444444,-0.63823345
0.10450000,-0.65509502
0.10455556,-0.67140358
0.10461111,-0.68723544
0.10466667,-0.70267380
0.10472222,-0.71780773
0.10477778,-0.73273095
0.10483333,-0.74754066
0.10488889,-0.76233622
0.10494444,-0.77721787
0.10500000,-0.79228531
0.10505556,-0.80763641
0.10511111,-0.82336582
0.10516667,-0.83956364
0.10522222,-0.85631409
0.10527778,-0.87369431
0.10533333,-0.89177314
0.10538889,-0.91061003
0.10544444,-0.93025400
0.10550000,-0.95074277
0.10555556,-0.97210193
0.10561111,-0.99434430
0.10566667,-1.01746938
0.10572222,-1.04146298
0.10577778,-1.06629694
0.10583333,-1.09192909
0.10588889,-1.11830324
0.10594444,-1.14534948
0.10600000,-1.17298448
0.10605556,-1.20111203
0.10611111,-1.22962375
0.10616667,-1.25839981
0.10622222,-1.28730997
0.10627778,-1.31621457
0.10633333,-1.34496573
0.10638889,-1.37340866
0.10644444,-1.40138298
0.10650000,-1.42872422
0.10655556,-1.45526528
0.10661111,-1.48083801
0.10666667,-1.50527479
0.10672222,-1.52841012
0.10677778,-1.55008220
0.10683333,-1.57013455
0.10688889,-1.58841748
0.10694444,-1.60478961
0.10700000,-1.61911929
0.10705556,-1.63128590
0.10711111,-1.64118113
0.10716667,-1.64871004
0.10722222,-1.65379212
0.10727778,-1.65636212
0.10733333,-1.65637079
0.10738889,-1.65378543
0.10744444,-1.64859031
0.10750000,-1.64078696
0.10755556,-1.63039418
0.10761111,-1.61744802
0.10766667,-1.60200152
0.10772222,-1.58412427
0.10777778,-1.56390188
0.10783333,-1.54143520
0.10788889,-1.51683948
0.10794444,-1.49024337
0.10800000,-1.46178772
0.10805556,-1.43162437
0.10811111,-1.39991476
0.10816667,-1.36682848
0.10822222,-1.33254174
0.10827778,-1.29723577
0.10833333,-1.26109518
0.10838889,-1.22430631
0.10844444,-1.18705556
0.10850000,-1.14952768
0.10855556,-1.11190419
0.10861111,-1.07436171
0.10866667,-1.03707048
0.10872222,-1.00019284
0.10877778,-0.96388183
0.10883333,-0.92827996
0.10888889,-0.89351801
0.10894444,-0.85971395
0.10900000,-0.82697209
0.10905556,-0.79538228
0.10911111,-0.76501928
0.10916667,-0.73594235
0.10922222,-0.70819492
0.10927778,-0.68180449
0.10933333,-0.65678260
0.10938889,-0.63312512
0.10944444,-0.61081251
0.10950000,-0.58981042
0.10955556,-0.57007028
0.10961111,-0.55153013
0.10966667,-0.53411555
0.10972222,-0.51774073
0.10977778,-0.50230957
0.10983333,-0.48771704
0.10988889,-0.47385040
0.10994444,-0.46059070
0.11000000,-0.44781418
0.11005556,-0.43539377
0.11011111,-0.42320063
0.11016667,-0.41110558
0.11022222,-0.39898070
0.11027778,-0.38670068
0.11033333,-0.37414434
0.11038889,-0.36119588
0.11044444,-0.34774626
0.11050000,-0.33369429
0.11055556,-0.31894776
0.11061111,-0.30342442
0.11066667,-0.28705276
0.11072222,-0.26977278
0.11077778,-0.25153655
0.11083333,-0.23230858
0.11088889,-0.21206617
0.11094444,-0.19079945
0.11100000,-0.16851141
0.11105556,-0.14521768
0.11111111,-0.12094624
0.11116667,-0.09573687
0.11122222,-0.06964063
0.11127778,-0.04271905
0.11133333,-0.01504328
0.11138889,0.01330685
0.11144444,0.04224393
0.11150000,0.07167411
0.11155556,0.10149835
0.11161111,0.13161365
0.11166667,0.16191444
0.11172222,0.19229387
0.11177778,0.22264521
0.11183333,0.25286317
0.11188889,0.28284524
0.11194444,0.31249299
0.11200000,0.34171330
0.11205556,0.37041953
0.11211111,0.39853259
0.11216667,0.42598195
0.11222222,0.45270651
0.11227778,0.47865538
0.11233333,0.50378851
0.11238889,0.52807717
0.11244444,0.55150437
0.11250000,0.57406502
0.11255556,0.59576602
0.11261111,0.61662616
0.11266667,0.63667594
0.11272222,0.65595711
0.11277778,0.67452221
0.11283333,0.69243386
0.11288889,0.70976400
0.11294444,0.72659296
0.11300000,0.74300841
0.11305556,0.75910427
0.11311111,0.77497944
0.11316667,0.79073653
0.11322222,0.80648053
0.11327778,0.82231734
0.11333333,0.83835242
0.11338889,0.85468927
0.11344444,0.87142805
0.11350000,0.88866414
0.11355556,0.90648674
0.11361111,0.92497757
0.11366667,0.94420959
0.11372222,0.96424582
0.11377778,0.98513827
0.11383333,1.00692697
0.11388889,1.02963914
0.11394444,1.05328842
0.11400000,1.07787438
0.11405556,1.10338202
0.11411111,1.12978158
0.11416667,1.15702837
0.11422222,1.18506288
0.11427778,1.21381097
0.11433333,1.24318430
0.11438889,1.27308082
0.11444444,1.30338553
0.11450000,1.33397129
0.11455556,1.36469985
0.11461111,1.39542296
0.11466667,1.42598364
0.11472222,1.45621749
0.11477778,1.48595423
0.11483333,1.51501914
0.11488889,1.54323473
0.11494444,1.57042238
0.11500000,1.59640397
0.11505556,1.62100367
0.11511111,1.64404953
0.11516667,1.66537524
0.11522222,1.68482170
0.11527778,1.70223863
0.11533333,1.71748609
0.11538889,1.73043584
0.11544444,1.74097272
0.11550000,1.74899578
0.11555556,1.75441940
0.11561111,1.75717418
0.11566667,1.75720773
0.11572222,1.75448524
0.11577778,1.74898997
0.11583333,1.74072347
0.11588889,1.72970573
0.11594444,1.71597503
0.11600000,1.69958770
0.11605556,1.68061770
0.11611111,1.65915599
0.11616667,1.63530977
0.11622222,1.60920152
0.11627778,1.58096795
0.11633333,1.55075877
0.11638889,1.51873535
0.11644444,1.48506926
0.11650000,1.44994071
0.11655556,1.41353697
0.11661111,1.37605061
0.11666667,1.33767780
0.11672222,1.29861653
0.11677778,1.25906482
0.11683333,1.21921895
0.11688889,1.17927174
0.11694444,1.13941079
0.11700000,1.09981690
0.11705556,1.06066245
0.11711111,1.02210996
0.11716667,0.98431071
0.11722222,0.94740351
0.11727778,0.91151356
0.11733333,0.87675153
0.11738889,0.84321272
0.11744444,0.81097641
0.11750000,0.78010541
0.11755556,0.75064570
0.11761111,0.72262635
0.11766667,0.69605952
0.11772222,0.67094069
0.11777778,0.64724906
0.11783333,0.62494804
0.11788889,0.60398604
0.11794444,0.58429723
0.11800000,0.56580264
0.11805556,0.54841117
0.11811111,0.53202092
0.11816667,0.51652048
0.11822222,0.50179036
0.11827778,0.48770447
0.11833333,0.47413172
0.11838889,0.46093752
0.11844444,0.44798545
0.11850000,0.43513882
0.11855556,0.42226227
0.11861111,0.40922331
0.11866667,0.39589382
0.11872222,0.38215150
0.11877778,0.36788117
0.11883333,0.35297609
0.11888889,0.33733904
0.11894444,0.32088337
0.11900000,0.30353387
0.11905556,0.28522752
0.11911111,0.26591410
0.11916667,0.24555661
0.11922222,0.22413154
0.11927778,0.20162903
0.11933333,0.17805276
0.11938889,0.15341984
0.11944444,0.12776036
0.11950000,0.10111693
0.11955556,0.07354402
0.11961111,0.04510715
0.11966667,0.01588198
0.11972222,-0.01404671
0.11977778,-0.04458620
0.11983333,-0.07563699
0.11988889,-0.10709417
0.11994444,-0.13884873
0.12000000,-0.17078896
0.12005556,-0.20280193
0.12011111,-0.23477485
0.12016667,-0.26659657
0.12022222,-0.29815892
0.12027778,-0.32935810
0.12033333,-0.36009597
0.12038889,-0.39028131
0.12044444,-0.41983091
0.12050000,-0.44867065
0.12055556,-0.47673637
0.12061111,-0.50397476
0.12066667,-0.53034391
0.12072222,-0.55581394
0.12077778,-0.58036727
0.12083333,-0.60399893
0.12088889,-0.62671655
0.12094444,-0.64854029
0.12100000,-0.66950258
0.12105556,-0.68964771
0.12111111,-0.70903124
0.12116667,-0.72771935
0.12122222,-0.74578792
0.12127778,-0.76332160
0.12133333,-0.78041272
0.12138889,-0.79716007
0.12144444,-0.81366762
0.12150000,-0.83004315
0.12155556,-0.84639682
0.12161111,-0.86283972
0.12166667,-0.87948232
0.12172222,-0.89643299
0.12177778,-0.91379649
0.12183333,-0.93167246
0.12188889,-0.95015399
0.12194444,-0.96932624
0.12200000,-0.98926512
0.12205556,-1.01003605
0.12211111,-1.03169286
0.12216667,-1.05427677
0.12222222,-1.07781555
0.12227778,-1.10232275
0.12233333,-1.12779712
0.12238889,-1.15422222
0.12244444,-1.18156614
0.12250000,-1.20978141
0.12255556,-1.23880509
0.12261111,-1.26855900
0.12266667,-1.29895018
0.12272222,-1.32987146
0.12277778,-1.36120222
0.12283333,-1.39280929
0.12288889,-1.42454802
0.12294444,-1.45626347
0.12300000,-1.48779173
0.12305556,-1.51896134
0.12311111,-1.54959485
0.12316667,-1.57951038
0.12322222,-1.60852336
0.12327778,-1.63644820
0.12333333,-1.66310009
0.12338889,-1.68829672
0.12344444,-1.71186011
0.12350000,-1.73361828
0.12355556,-1.75340698
0.12361111,-1.77107132
0.12366667,-1.78646732
0.12372222,-1.79946338
0.12377778,-1.80994161
0.12383333,-1.81779908
0.12388889,-1.82294890
0.12394444,-1.82532113
0.12400000,-1.82486360
0.12405556,-1.82154250
0.12411111,-1.81534280
