tiempo_s,amplitud
0.06211111,-0.70051433
0.06216667,-0.69604464
0.06222222,-0.69398333
0.06227778,-0.69374335
0.06233333,-0.69463660
0.06238889,-0.69590831
0.06244444,-0.69677443
0.06250000,-0.69646029
0.06255556,-0.69423858
0.06261111,-0.68946480
0.06266667,-0.68160855
0.06272222,-0.67027902
0.06277778,-0.65524360
0.06283333,-0.63643872
0.06288889,-0.61397233
0.06294444,-0.58811806
0.06300000,-0.55930142
0.06305556,-0.52807853
0.06311111,-0.49510881
0.06316667,-0.46112260
0.06322222,-0.42688569
0.06327778,-0.39316218
0.06333333,-0.36067773
0.06338889,-0.33008484
0.06344444,-0.30193187
0.06350000,-0.27663736
0.06355556,-0.25447078
0.06361111,-0.23554063
0.06366667,-0.21979049
0.06372222,-0.20700307
0.06377778,-0.19681210
0.06383333,-0.18872142
0.06388889,-0.18213026
0.06394444,-0.17636352
0.06400000,-0.17070542
0.06405556,-0.16443506
0.06411111,-0.15686192
0.06416667,-0.14735981
0.06422222,-0.13539736
0.06427778,-0.12056387
0.06433333,-0.10258903
0.06438889,-0.08135579
0.06444444,-0.05690562
0.06450000,-0.02943607
0.06455556,0.00070923
0.06461111,0.03305770
0.06466667,0.06703107
0.06472222,0.10197365
0.06477778,0.13718425
0.06483333,0.17195011
0.06488889,0.20558122
0.06494444,0.23744336
0.06500000,0.26698820
0.06505556,0.29377911
0.06511111,0.31751134
0.06516667,0.33802571
0.06522222,0.35531514
0.06527778,0.36952370
0.06533333,0.38093836
0.06538889,0.38997382
0.06544444,0.39715118
0.06550000,0.40307159
0.06555556,0.40838613
0.06561111,0.41376342
0.06566667,0.41985661
0.06572222,0.42727123
0.06577778,0.43653558
0.06583333,0.44807509
0.06588889,0.46219175
0.06594444,0.47904971
0.06600000,0.49866767
0.06605556,0.52091841
0.06611111,0.54553539
0.06616667,0.57212617
0.06622222,0.60019180
0.06627778,0.62915136
0.06633333,0.65837033
0.06638889,0.68719146
0.06644444,0.71496653
0.06650000,0.74108750
0.06655556,0.76501560
0.06661111,0.78630686
0.06666667,0.80463285
0.06672222,0.81979574
0.06677778,0.83173696
0.06683333,0.84053892
0.06688889,0.84641999
0.06694444,0.84972282
0.06700000,0.85089673
0.06705556,0.85047499
0.06711111,0.84904810
0.06716667,0.84723454
0.06722222,0.84565027
0.06727778,0.84487848
0.06733333,0.84544121
0.06738889,0.84777404
0.06744444,0.85220516
0.06750000,0.85893979
0.06755556,0.86805068
0.06761111,0.87947510
0.06766667,0.89301849
0.06772222,0.90836449
0.06777778,0.92509081
0.06783333,0.94269031
0.06788889,0.96059592
0.06794444,0.97820851
0.06800000,0.99492608
0.06805556,1.01017296
0.06811111,1.02342763
0.06816667,1.03424767
0.06822222,1.04229077
0.06827778,1.04733082
0.06833333,1.04926815
0.06838889,1.04813367
0.06844444,1.04408659
0.06850000,1.03740589
0.06855556,1.02847613
0.06861111,1.01776805
0.06866667,1.00581520
0.06872222,0.99318766
0.06877778,0.98046402
0.06883333,0.96820325
0.06888889,0.95691762
0.06894444,0.94704802
0.06900000,0.93894297
0.06905556,0.93284220
0.06911111,0.92886567
0.06916667,0.92700842
0.06922222,0.92714162
0.06927778,0.92901960
0.06933333,0.93229254
0.06938889,0.93652420
0.06944444,0.94121375
0.06950000,0.94582059
0.06955556,0.94979109
0.06961111,0.95258569
0.06966667,0.95370527
0.06972222,0.95271539
0.06977778,0.94926723
0.06983333,0.94311430
0.06988889,0.93412406
0.06994444,0.92228391
0.07000000,0.90770140
0.07005556,0.89059849
0.07011111,0.87130038
0.07016667,0.85021932
0.07022222,0.82783430
0.07027778,0.80466762
0.07033333,0.78125947
0.07038889,0.75814181
0.07044444,0.73581277
0.07050000,0.71471288
0.07055556,0.69520422
0.07061111,0.67755350
0.07066667,0.66191993
0.07072222,0.64834834
0.07077778,0.63676793
0.07083333,0.62699670
0.07088889,0.61875122
0.07094444,0.61166132
0.07100000,0.60528891
0.07105556,0.59915005
0.07111111,0.59273905
0.07116667,0.58555363
0.07122222,0.57711965
0.07127778,0.56701443
0.07133333,0.55488738
0.07138889,0.54047709
0.07144444,0.52362387
0.07150000,0.50427744
0.07155556,0.48249907
0.07161111,0.45845844
0.07166667,0.43242517
0.07172222,0.40475549
0.07177778,0.37587493
0.07183333,0.34625752
0.07188889,0.31640296
0.07194444,0.28681250
0.07200000,0.25796498
0.07205556,0.23029406
0.07211111,0.20416780
0.07216667,0.17987150
0.07222222,0.15759472
0.07227778,0.13742301
0.07233333,0.11933475
0.07238889,0.10320320
0.07244444,0.08880373
0.07250000,0.07582571
0.07255556,0.06388854
0.07261111,0.05256101
0.07266667,0.04138299
0.07272222,0.02988846
0.07277778,0.01762865
0.07283333,0.00419424
0.07288889,-0.01076450
0.07294444,-0.02752056
0.07300000,-0.04625688
0.07305556,-0.06705750
0.07311111,-0.08990360
0.07316667,-0.11467449
0.07322222,-0.14115365
0.07327778,-0.16903933
0.07333333,-0.19795929
0.07338889,-0.22748886
0.07344444,-0.25717147
0.07350000,-0.28654061
0.07355556,-0.31514220
0.07361111,-0.34255612
0.07366667,-0.36841616
0.07372222,-0.39242701
0.07377778,-0.41437790
0.07383333,-0.43415198
0.07388889,-0.45173103
0.07394444,-0.46719544
0.07400000,-0.48071931
0.07405556,-0.49256111
0.07411111,-0.50305017
0.07416667,-0.51256994
0.07422222,-0.52153858
0.07427778,-0.53038803
0.07433333,-0.53954260
0.07438889,-0.54939788
0.07444444,-0.56030136
0.07450000,-0.57253537
0.07455556,-0.58630334
0.07461111,-0.60171998
0.07466667,-0.61880587
0.07472222,-0.63748658
0.07477778,-0.65759652
0.07483333,-0.67888714
0.07488889,-0.70103920
0.07494444,-0.72367835
0.07500000,-0.74639336
0.07505556,-0.76875603
0.07511111,-0.79034184
0.07516667,-0.81075027
0.07522222,-0.82962393
0.07527778,-0.84666542
0.07533333,-0.86165118
0.07538889,-0.87444175
0.07544444,-0.88498783
0.07550000,-0.89333190
0.07555556,-0.89960546
0.07561111,-0.90402189
0.07566667,-0.90686537
0.07572222,-0.90847646
0.07577778,-0.90718468
0.07583333,-0.91579688
0.07588889,-0.92400738
0.07594444,-0.93181258
0.07600000,-0.93920906
0.07605556,-0.94619357
0.07611111,-0.95276304
0.07616667,-0.95891460
0.07622222,-0.96464556
0.07627778,-0.96995338
0.07633333,-0.97483575
0.07638889,-0.97929053
0.07644444,-0.98331576
0.07650000,-0.98690967
0.07655556,-0.99007069
0.07661111,-0.99279744
0.07666667,-0.99508871
0.07672222,-0.99694350
0.07677778,-0.99836100
0.07683333,-0.99934058
0.07688889,-0.99988183
0.07694444,-0.99998449
0.07700000,-0.99964852
0.07705556,-0.99887408
0.07711111,-0.99766149
0.07716667,-0.99601130
0.07722222,-0.99392422
0.07727778,-0.99140118
0.07733333,-0.98844328
0.07738889,-0.98505181
0.07744444,-0.98122826
0.07750000,-0.97697432
0.07755556,-0.97229184
0.07761111,-0.96718289
0.07766667,-0.96164969
0.07772222,-0.95569469
0.07777778,-0.94932048
0.07783333,-0.94252987
0.07788889,-0.93532584
0.07794444,-0.92771154
0.07800000,-0.91969032
0.07805556,-0.91126569
0.07811111,-0.90244135
0.07816667,-0.89322117
0.07822222,-0.88360919
0.07827778,-0.87360963
0.07833333,-0.86322688
0.07838889,-0.85246549
0.07844444,-0.84133018
0.07850000,-0.82982583
0.07855556,-0.81795749
0.07861111,-0.80573038
0.07866667,-0.79314984
0.07872222,-0.78022140
0.07877778,-0.76695072
0.07883333,-0.75334364
0.07888889,-0.73940612
0.07894444,-0.72514427
0.07900000,-0.71056435
0.07905556,-0.69567275
0.07911111,-0.68047600
0.07916667,-0.66498078
0.07922222,-0.64919387
0.07927778,-0.63312221
0.07933333,-0.61677283
0.07938889,-0.60015292
0.07944444,-0.58326977
0.07950000,-0.56613077
0.07955556,-0.54874344
0.07961111,-0.53111543
0.07966667,-0.51325444
0.07972222,-0.49516833
0.07977778,-0.47686502
0.07983333,-0.45835254
0.07988889,-0.43963901
0.07994444,-0.42073264
0.08000000,-0.40164172
0.08005556,-0.38237463
0.08011111,-0.36293982
0.08016667,-0.34334581
0.08022222,-0.32360120
0.08027778,-0.30371465
0.08033333,-0.28369487
0.08038889,-0.26355066
0.08044444,-0.24329085
0.08050000,-0.22292432
0.08055556,-0.20246001
0.08061111,-0.18190689
0.08066667,-0.16127399
0.08072222,-0.14057034
0.08077778,-0.11980503
0.08083333,-0.09898718
0.08088889,-0.07812590
0.08094444,-0.05723036
0.08100000,-0.03630971
0.08105556,-0.01537314
0.08111111,0.00557018
0.08116667,0.02651105
0.08122222,0.04744030
0.08127778,0.06834873
0.08133333,0.08922719
0.08138889,0.11006651
0.08144444,0.13085754
0.08150000,0.15159119
0.08155556,0.17225833
0.08161111,0.19284992
0.08166667,0.21335692
0.08172222,0.23377034
0.08177778,0.25408121
0.08183333,0.27428064
0.08188889,0.29435975
0.08194444,0.31430975
0.08200000,0.33412189
0.08205556,0.35378747
0.08211111,0.37329786
0.08216667,0.39264452
0.08222222,0.41181894
0.08227778,0.43081273
0.08233333,0.44961756
0.08238889,0.46822516
0.08244444,0.48662738
0.08250000,0.50481616
0.08255556,0.52278350
0.08261111,0.54052154
0.08266667,0.55802248
0.08272222,0.57527866
0.08277778,0.59228250
0.08283333,0.60902655
0.08288889,0.62550346
0.08294444,0.64170600
0.08300000,0.65762706
0.08305556,0.67325967
0.08311111,0.68859697
0.08316667,0.70363223
0.08322222,0.71835884
0.08327778,0.73277037
0.08333333,0.74686047
0.08338889,0.76062298
0.08344444,0.77405185
0.08350000,0.78714120
0.08355556,0.79988529
0.08361111,0.81227851
0.08366667,0.82431545
0.08372222,0.83599081
0.08377778,0.84729948
0.08383333,0.85823649
0.08388889,0.86879706
0.08394444,0.87897654
0.08400000,0.88877047
0.08405556,0.89817456
0.08411111,0.90718468
0.08416667,0.91579688
0.08422222,0.92400738
0.08427778,0.93181258
0.08433333,0.93920906
0.08438889,0.94619357
0.08444444,0.95276304
0.08450000,0.95891460
0.08455556,0.96464556
0.08461111,0.96995338
0.08466667,0.97483575
0.08472222,0.97929053
0.08477778,0.98331576
0.08483333,0.98690967
0.08488889,0.99007069
0.08494444,0.99279744
0.08500000,0.99508871
0.08505556,0.99694350
0.08511111,0.99836100
0.08516667,0.99934058
0.08522222,0.99988183
0.08527778,0.99998449
0.08533333,0.99964852
0.08538889,0.99887408
0.08544444,0.99766149
0.08550000,0.99601130
0.08555556,0.99392422
0.08561111,0.99140118
0.08566667,0.98844328
0.08572222,0.98505181
0.08577778,0.98122826
0.08583333,0.97697432
0.08588889,0.97229184
0.08594444,0.96718289
0.08600000,0.96164969
0.08605556,0.95569469
0.08611111,0.94932048
0.08616667,0.94252987
0.08622222,0.93532584
0.08627778,0.92771154
0.08633333,0.91969032
0.08638889,0.91126569
0.08644444,0.90244135
0.08650000,0.89322117
0.08655556,0.88360919
0.08661111,0.87360963
0.08666667,0.86322688
0.08672222,0.85246549
0.08677778,0.84133018
0.08683333,0.82982583
0.08688889,0.81795749
0.08694444,0.80573038
0.08700000,0.79314984
0.08705556,0.78022140
0.08711111,0.76695072
0.08716667,0.75334364
0.08722222,0.73940612
0.08727778,0.72514427
0.08733333,0.71056435
0.08738889,0.69567275
0.08744444,0.68047600
0.08750000,0.66498078
0.08755556,0.64919387
0.08761111,0.63312221
0.08766667,0.61677283
0.08772222,0.60015292
0.08777778,0.58326977
0.08783333,0.56613077
0.08788889,0.54874344
0.08794444,0.53111543
0.08800000,0.51325444
0.08805556,0.49516833
0.08811111,0.47686502
0.08816667,0.45835254
0.08822222,0.43963901
0.08827778,0.42073264
0.08833333,0.40164172
0.08838889,0.38237463
0.08844444,0.36293982
0.08850000,0.34334581
0.08855556,0.32360120
0.08861111,0.30371465
0.08866667,0.28369487
0.08872222,0.26355066
0.08877778,0.24329085
0.08883333,0.22292432
0.08888889,0.20246001
0.08894444,0.18190689
0.08900000,0.16127399
0.08905556,0.14057034
0.08911111,0.11980503
0.08916667,0.09898718
0.08922222,0.07812590
0.08927778,0.05723036
0.08933333,0.03630971
0.08938889,0.01537314
0.08944444,-0.00557018
0.08950000,-0.02651105
0.08955556,-0.04744030
0.08961111,-0.06834873
0.08966667,-0.08922719
0.08972222,-0.11006651
0.08977778,-0.13085754
0.08983333,-0.15159119
0.08988889,-0.17225833
0.08994444,-0.19284992
0.09000000,-0.21335692
0.09005556,-0.23377034
0.09011111,-0.25408121
0.09016667,-0.27428064
0.09022222,-0.29435975
0.09027778,-0.31430975
0.09033333,-0.33412189
0.09038889,-0.35378747
0.09044444,-0.37329786
0.09050000,-0.39264452
0.09055556,-0.41181894
0.09061111,-0.43081273
0.09066667,-0.44961756
0.09072222,-0.46822516
0.09077778,-0.48662738
0.09083333,-0.50481616
0.09088889,-0.52278350
0.09094444,-0.54052154
0.09100000,-0.55802248
0.09105556,-0.57527866
0.09111111,-0.59228250
0.09116667,-0.60902655
0.09122222,-0.62550346
0.09127778,-0.64170600
0.09133333,-0.65762706
0.09138889,-0.67325967
0.09144444,-0.68859697
0.09150000,-0.70363223
0.09155556,-0.71835884
0.09161111,-0.73277037
0.09166667,-0.74686047
0.09172222,-0.76062298
0.09177778,-0.77405185
0.09183333,-0.78714120
0.09188889,-0.79988529
0.09194444,-0.81227851
0.09200000,-0.82431545
0.09205556,-0.83599081
0.09211111,-0.84729948
0.09216667,-0.85823649
0.09222222,-0.86879706
0.09227778,-0.87897654
0.09233333,-0.88877047
0.09238889,-0.89817456
0.09244444,-0.90718468
0.09250000,-0.91579688
0.09255556,-0.92400738
0.09261111,-0.93181258
0.09266667,-0.93920906
0.09272222,-0.94619357
0.09277778,-0.95276304
0.09283333,-0.95891460
0.09288889,-0.96464556
0.09294444,-0.96995338
0.09300000,-0.97483575
0.09305556,-0.97929053
0.09311111,-0.98331576
0.09316667,-0.98690967
0.09322222,-0.99007069
0.09327778,-0.99279744
0.09333333,-0.99508871
0.09338889,-0.99694350
0.09344444,-0.99836100
0.09350000,-0.99934058
0.09355556,-0.99988183
0.09361111,-0.99998449
0.09366667,-0.99964852
0.09372222,-0.99887408
0.09377778,-0.99766149
0.09383333,-0.99601130
0.09388889,-0.99392422
0.09394444,-0.99140118
0.09400000,-0.98844328
0.09405556,-0.98505181
0.09411111,-0.98122826
0.09416667,-0.97697432
0.09422222,-0.97229184
0.09427778,-0.96718289
0.09433333,-0.96164969
0.09438889,-0.95569469
0.09444444,-0.94932048
0.09450000,-0.94252987
0.09455556,-0.93532584
0.09461111,-0.92771154
0.09466667,-0.91969032
0.09472222,-0.91126569
0.09477778,-0.90244135
0.09483333,-0.89322117
0.09488889,-0.88360919
0.09494444,-0.87360963
0.09500000,-0.86322688
0.09505556,-0.85246549
0.09511111,-0.84133018
0.09516667,-0.82982583
0.09522222,-0.81795749
0.09527778,-0.80573038
0.09533333,-0.79314984
0.09538889,-0.78022140
0.09544444,-0.76695072
0.09550000,-0.75334364
0.09555556,-0.73940612
0.09561111,-0.72514427
0.09566667,-0.71056435
0.09572222,-0.69567275
0.09577778,-0.68047600
0.09583333,-0.66498078
0.09588889,-0.64919387
0.09594444,-0.63312221
0.09600000,-0.61677283
0.09605556,-0.60015292
0.09611111,-0.58326977
0.09616667,-0.56613077
0.09622222,-0.54874344
0.09627778,-0.53111543
0.09633333,-0.51325444
0.09638889,-0.49516833
0.09644444,-0.47686502
0.09650000,-0.45835254
0.09655556,-0.43963901
0.09661111,-0.42073264
0.09666667,-0.40164172
0.09672222,-0.38237463
0.09677778,-0.36293982
0.09683333,-0.34334581
0.09688889,-0.32360120
0.09694444,-0.30371465
0.09700000,-0.28369487
0.09705556,-0.26355066
0.09711111,-0.24329085
0.09716667,-0.22292432
0.09722222,-0.20246001
0.09727778,-0.18190689
0.09733333,-0.16127399
0.09738889,-0.14057034
0.09744444,-0.11980503
0.09750000,-0.09898718
0.09755556,-0.07812590
0.09761111,-0.05723036
0.09766667,-0.03630971
0.09772222,-0.01537314
0.09777778,0.00557018
0.09783333,0.02651105
0.09788889,0.04744030
0.09794444,0.06834873
0.09800000,0.08922719
0.09805556,0.11006651
0.09811111,0.13085754
0.09816667,0.15159119
0.09822222,0.17225833
0.09827778,0.19284992
0.09833333,0.21335692
0.09838889,0.23377034
0.09844444,0.25408121
0.09850000,0.27428064
0.09855556,0.29435975
0.09861111,0.31430975
0.09866667,0.33412189
0.09872222,0.35378747
0.09877778,0.37329786
0.09883333,0.39264452
0.09888889,0.41181894
0.09894444,0.43081273
0.09900000,0.44961756
0.09905556,0.46822516
0.09911111,0.48662738
0.09916667,0.50481616
0.09922222,0.52278350
0.09927778,0.54052154
0.09933333,0.55802248
0.09938889,0.57527866
0.09944444,0.59228250
0.09950000,0.60902655
0.09955556,0.62550346
0.09961111,0.64170600
0.09966667,0.65762706
0.09972222,0.67325967
0.09977778,0.68859697
0.09983333,0.70363223
0.09988889,0.71835884
0.09994444,0.73277037
0.10000000,0.74686047
0.10005556,0.76062298
0.10011111,0.77405185
0.10016667,0.78714120
0.10022222,0.79988529
0.10027778,0.81227851
0.10033333,0.82431545
0.10038889,0.83599081
0.10044444,0.84729948
0.10050000,0.85823649
0.10055556,0.86879706
0.10061111,0.87897654
0.10066667,0.88877047
0.10072222,0.89817456
0.10077778,0.90718468
0.10083333,0.91579688
0.10088889,0.92400738
0.10094444,0.93181258
0.10100000,0.93920906
0.10105556,0.94619357
0.10111111,0.95276304
0.10116667,0.95891460
0.10122222,0.96464556
0.10127778,0.96995338
0.10133333,0.97483575
0.10138889,0.97929053
0.10144444,0.98331576
0.10150000,0.98690967
0.10155556,0.99007069
0.10161111,0.99279744
0.10166667,0.99508871
0.10172222,0.99694350
0.10177778,0.99836100
0.10183333,0.99934058
0.10188889,0.99988183
0.10194444,0.99998449
0.10200000,0.99964852
0.10205556,0.99887408
0.10211111,0.99766149
0.10216667,0.99601130
0.10222222,0.99392422
0.10227778,0.99140118
0.10233333,0.98844328
0.10238889,0.98505181
0.10244444,0.98122826
0.10250000,0.97697432
0.10255556,0.97229184
0.10261111,0.96718289
0.10266667,0.96164969
0.10272222,0.95569469
0.10277778,0.94932048
0.10283333,0.94252987
0.10288889,0.93532584
0.10294444,0.92771154
0.10300000,0.91969032
0.10305556,0.91126569
0.10311111,0.90244135
0.10316667,0.89322117
0.10322222,0.88360919
0.10327778,0.87360963
0.10333333,0.86322688
0.10338889,0.85246549
0.10344444,0.84133018
0.10350000,0.82982583
0.10355556,0.81795749
0.10361111,0.80573038
0.10366667,0.79314984
0.10372222,0.78022140
0.10377778,0.76695072
0.10383333,0.75334364
0.10388889,0.73940612
0.10394444,0.72514427
0.10400000,0.71056435
0.10405556,0.69567275
0.10411111,0.68047600
0.10416667,0.66498078
0.10422222,0.64919387
0.10427778,0.63312221
0.10433333,0.61677283
0.10438889,0.60015292
0.10444444,0.58326977
0.10450000,0.56613077
0.10455556,0.54874344
0.10461111,0.53111543
0.10466667,0.51325444
0.10472222,0.49516833
0.10477778,0.47686502
0.10483333,0.45835254
0.10488889,0.43963901
0.10494444,0.42073264
0.10500000,0.40164172
0.10505556,0.38237463
0.10511111,0.36293982
0.10516667,0.34334581
0.10522222,0.32360120
0.10527778,0.30371465
0.10533333,0.28369487
0.10538889,0.26355066
0.10544444,0.24329085
0.10550000,0.22292432
0.10555556,0.20246001
0.10561111,0.18190689
0.10566667,0.16127399
0.10572222,0.14057034
0.10577778,0.11980503
0.10583333,0.09898718
0.10588889,0.07812590
0.10594444,0.05723036
0.10600000,0.03630971
0.10605556,0.01537314
0.10611111,-0.00557018
0.10616667,-0.02651105
0.10622222,-0.04744030
0.10627778,-0.06834873
0.10633333,-0.08922719
0.10638889,-0.11006651
0.10644444,-0.13085754
0.10650000,-0.15159119
0.10655556,-0.17225833
0.10661111,-0.19284992
0.10666667,-0.21335692
0.10672222,-0.23377034
0.10677778,-0.25408121
0.10683333,-0.27428064
0.10688889,-0.29435975
0.10694444,-0.31430975
0.10700000,-0.33412189
0.10705556,-0.35378747
0.10711111,-0.37329786
0.10716667,-0.39264452
0.10722222,-0.41181894
0.10727778,-0.43081273
0.10733333,-0.44961756
0.10738889,-0.46822516
0.10744444,-0.48662738
0.10750000,-0.50481616
0.10755556,-0.52278350
0.10761111,-0.54052154
0.10766667,-0.55802248
0.10772222,-0.57527866
0.10777778,-0.59228250
0.10783333,-0.60902655
0.10788889,-0.62550346
0.10794444,-0.64170600
0.10800000,-0.65762706
0.10805556,-0.67325967
0.10811111,-0.68859697
0.10816667,-0.70363223
0.10822222,-0.71835884
0.10827778,-0.73277037
0.10833333,-0.74686047
0.10838889,-0.76062298
0.10844444,-0.77405185
0.10850000,-0.78714120
0.10855556,-0.79988529
0.10861111,-0.81227851
0.10866667,-0.82431545
0.10872222,-0.83599081
0.10877778,-0.84729948
0.10883333,-0.85823649
0.10888889,-0.86879706
0.10894444,-0.87897654
0.10900000,-0.88877047
0.10905556,-0.89817456
0.10911111,-0.90718468
0.10916667,-0.91579688
0.10922222,-0.92400738
0.10927778,-0.93181258
0.10933333,-0.93920906
0.10938889,-0.94619357
0.10944444,-0.95276304
0.10950000,-0.95891460
0.10955556,-0.96464556
0.10961111,-0.96995338
0.10966667,-0.97483575
0.10972222,-0.97929053
0.10977778,-0.98331576
0.10983333,-0.98690967
0.10988889,-0.99007069
0.10994444,-0.99279744
0.11000000,-0.99508871
0.11005556,-0.99694350
0.11011111,-0.99836100
0.11016667,-0.99934058
0.11022222,-0.99988183
0.11027778,-0.99998449
0.11033333,-0.99964852
0.11038889,-0.99887408
0.11044444,-0.99766149
0.11050000,-0.99601130
0.11055556,-0.99392422
0.11061111,-0.99140118
0.11066667,-0.98844328
0.11072222,-0.98505181
0.11077778,-0.98122826
0.11083333,-0.97697432
0.11088889,-0.97229184
0.11094444,-0.96718289
0.11100000,-0.96164969
0.11105556,-0.95569469
0.11111111,-0.94932048
0.11116667,-0.94252987
0.11122222,-0.93532584
0.11127778,-0.92771154
0.11133333,-0.91969032
0.11138889,-0.91126569
0.11144444,-0.90244135
0.11150000,-0.89322117
0.11155556,-0.88360919
0.11161111,-0.87360963
0.11166667,-0.86322688
0.11172222,-0.85246549
0.11177778,-0.84133018
0.11183333,-0.82982583
0.11188889,-0.81795749
0.11194444,-0.80573038
0.11200000,-0.79314984
0.11205556,-0.78022140
0.11211111,-0.76695072
0.11216667,-0.75334364
0.11222222,-0.73940612
0.11227778,-0.72514427
0.11233333,-0.71056435
0.11238889,-0.69567275
0.11244444,-0.68047600
0.11250000,-0.66498078
0.11255556,-0.64919387
0.11261111,-0.63312221
0.11266667,-0.61677283
0.11272222,-0.60015292
0.11277778,-0.58326977
0.11283333,-0.56613077
0.11288889,-0.54874344
0.11294444,-0.53111543
0.11300000,-0.51325444
0.11305556,-0.49516833
0.11311111,-0.47686502
0.11316667,-0.45835254
0.11322222,-0.43963901
0.11327778,-0.42073264
0.11333333,-0.40164172
0.11338889,-0.38237463
0.11344444,-0.36293982
0.11350000,-0.34334581
0.11355556,-0.32360120
0.11361111,-0.30371465
0.11366667,-0.28369487
0.11372222,-0.26355066
0.11377778,-0.24329085
0.11383333,-0.22292432
0.11388889,-0.20246001
0.11394444,-0.18190689
0.11400000,-0.16127399
0.11405556,-0.14057034
0.11411111,-0.11980503
0.11416667,-0.09898718
0.11422222,-0.07812590
0.11427778,-0.05723036
0.11433333,-0.03630971
0.11438889,-0.01537314
0.11444444,0.00557018
0.11450000,0.02651105
0.11455556,0.04744030
0.11461111,0.06834873
0.11466667,0.08922719
0.11472222,0.11006651
0.11477778,0.13085754
0.11483333,0.15159119
0.11488889,0.17225833
0.11494444,0.19284992
0.11500000,0.21335692
0.11505556,0.23377034
0.11511111,0.25408121
0.11516667,0.27428064
0.11522222,0.29435975
0.11527778,0.31430975
0.11533333,0.33412189
0.11538889,0.35378747
0.11544444,0.37329786
0.11550000,0.39264452
0.11555556,0.41181894
0.11561111,0.43081273
0.11566667,0.44961756
0.11572222,0.46822516
0.11577778,0.48662738
0.11583333,0.50481616
0.11588889,0.52278350
0.11594444,0.54052154
0.11600000,0.55802248
0.11605556,0.57527866
0.11611111,0.59228250
0.11616667,0.60902655
0.11622222,0.62550346
0.11627778,0.64170600
0.11633333,0.65762706
0.11638889,0.67325967
0.11644444,0.68859697
0.11650000,0.70363223
0.11655556,0.71835884
0.11661111,0.73277037
0.11666667,0.74686047
0.11672222,0.76062298
0.11677778,0.77405185
0.11683333,0.78714120
0.11688889,0.79988529
0.11694444,0.81227851
0.11700000,0.82431545
0.11705556,0.83599081
0.11711111,0.84729948
0.11716667,0.85823649
0.11722222,0.86879706
0.11727778,0.87897654
0.11733333,0.88877047
0.11738889,0.89817456
0.11744444,0.90718468
0.11750000,0.91579688
0.11755556,0.92400738
0.11761111,0.93181258
0.11766667,0.93920906
0.11772222,0.94619357
0.11777778,0.95276304
0.11783333,0.95891460
0.11788889,0.96464556
0.11794444,0.96995338
0.11800000,0.97483575
0.11805556,0.97929053
0.11811111,0.98331576
0.11816667,0.98690967
0.11822222,0.99007069
0.11827778,0.99279744
0.11833333,0.99508871
0.11838889,0.99694350
0.11844444,0.99836100
0.11850000,0.99934058
0.11855556,0.99988183
0.11861111,0.99998449
0.11866667,0.99964852
0.11872222,0.99887408
0.11877778,0.99766149
0.11883333,0.99601130
0.11888889,0.99392422
0.11894444,0.99140118
0.11900000,0.98844328
0.11905556,0.98505181
0.11911111,0.98122826
0.11916667,0.97697432
0.11922222,0.97229184
0.11927778,0.96718289
0.11933333,0.96164969
0.11938889,0.95569469
0.11944444,0.94932048
0.11950000,0.94252987
0.11955556,0.93532584
0.11961111,0.92771154
0.11966667,0.91969032
0.11972222,0.91126569
0.11977778,0.90244135
0.11983333,0.89322117
0.11988889,0.88360919
0.11994444,0.87360963
0.12000000,0.86322688
0.12005556,0.85246549
0.12011111,0.84133018
0.12016667,0.82982583
0.12022222,0.81795749
0.12027778,0.80573038
0.12033333,0.79314984
0.12038889,0.78022140
0.12044444,0.76695072
0.12050000,0.75334364
0.12055556,0.73940612
0.12061111,0.72514427
0.12066667,0.71056435
0.12072222,0.69567275
0.12077778,0.68047600
0.12083333,0.66498078
0.12088889,0.64919387
0.12094444,0.63312221
0.12100000,0.61677283
0.12105556,0.60015292
0.12111111,0.58326977
0.12116667,0.56613077
0.12122222,0.54874344
0.12127778,0.53111543
0.12133333,0.51325444
0.12138889,0.49516833
0.12144444,0.47686502
0.12150000,0.45835254
0.12155556,0.43963901
0.12161111,0.42073264
0.12166667,0.40164172
0.12172222,0.38237463
0.12177778,0.36293982
0.12183333,0.34334581
0.12188889,0.32360120
0.12194444,0.30371465
0.12200000,0.28369487
0.12205556,0.26355066
0.12211111,0.24329085
0.12216667,0.22292432
0.12222222,0.20246001
0.12227778,0.18190689
0.12233333,0.16127399
0.12238889,0.14057034
0.12244444,0.11980503
0.12250000,0.09898718
0.12255556,0.07812590
0.12261111,0.05723036
0.12266667,0.03630971
0.12272222,0.01537314
0.12277778,-0.00557018
0.12283333,-0.02651105
0.12288889,-0.04744030
0.12294444,-0.06834873
0.12300000,-0.08922719
0.12305556,-0.11006651
0.12311111,-0.13085754
0.12316667,-0.15159119
0.12322222,-0.17225833
0.12327778,-0.19284992
0.12333333,-0.21335692
0.12338889,-0.23377034
0.12344444,-0.25408121
0.12350000,-0.27428064
0.12355556,-0.29435975
0.12361111,-0.31430975
0.12366667,-0.33412189
0.12372222,-0.35378747
0.12377778,-0.37329786
0.12383333,-0.39264452
0.12388889,-0.41181894
0.12394444,-0.43081273
0.12400000,-0.44961756
0.12405556,-0.46822516
0.12411111,-0.48662738
0.12416667,-0.50481616
0.12422222,-0.52278350
0.12427778,-0.54052154
0.12433333,-0.55802248
0.12438889,-0.57527866
